id,source_name,source_url,context_repository,record_id,title,author,year,uploader_name,uploader_email,doi,description,license,qda_file_url,file_url,local_directory,local_filename,local_file_path,file_type,is_qda_file,download_status,downloaded_at
210,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/844,SADA,844,Hungry Cities Partnership Survey Cape Town 2013-2017,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/844/json,E:\Seeding-QDArchive\data\downloads\sada\844_Hungry Cities Partnership Survey Cape Town 2013-2017,metadata-844.json,E:\Seeding-QDArchive\data\downloads\sada\844_Hungry Cities Partnership Survey Cape Town 2013-2017\metadata-844.json,.json,0,success,2026-04-09T09:51:05.024992+00:00
211,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/757,SADA,757,Domestic Electrical Load Survey Secure Data 1994-2014,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/757/ddi,E:\Seeding-QDArchive\data\downloads\sada\757_Domestic Electrical Load Survey Secure Data 1994-2014,metadata-757.xml,E:\Seeding-QDArchive\data\downloads\sada\757_Domestic Electrical Load Survey Secure Data 1994-2014\metadata-757.xml,.xml,0,success,2026-04-09T09:51:11.950507+00:00
212,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/757,SADA,757,Domestic Electrical Load Survey Secure Data 1994-2014,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/757/json,E:\Seeding-QDArchive\data\downloads\sada\757_Domestic Electrical Load Survey Secure Data 1994-2014,metadata-757.json,E:\Seeding-QDArchive\data\downloads\sada\757_Domestic Electrical Load Survey Secure Data 1994-2014\metadata-757.json,.json,0,success,2026-04-09T09:51:14.642615+00:00
213,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/618,SADA,618,Zambia Finscope 2009,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/618/ddi,E:\Seeding-QDArchive\data\downloads\sada\618_Zambia Finscope 2009,metadata-618.xml,E:\Seeding-QDArchive\data\downloads\sada\618_Zambia Finscope 2009\metadata-618.xml,.xml,0,success,2026-04-09T09:51:26.383238+00:00
214,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/618,SADA,618,Zambia Finscope 2009,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/618/json,E:\Seeding-QDArchive\data\downloads\sada\618_Zambia Finscope 2009,metadata-618.json,E:\Seeding-QDArchive\data\downloads\sada\618_Zambia Finscope 2009\metadata-618.json,.json,0,success,2026-04-09T09:51:29.353766+00:00
215,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/93,SADA,93,"Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/93/pdf-documentation,"E:\Seeding-QDArchive\data\downloads\sada\93_Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2",ddi-documentation-english-93.pdf,"E:\Seeding-QDArchive\data\downloads\sada\93_Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2\ddi-documentation-english-93.pdf",.pdf,0,success,2026-04-09T09:51:36.467978+00:00
216,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/93,SADA,93,"Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/93/ddi,"E:\Seeding-QDArchive\data\downloads\sada\93_Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2",metadata-93.xml,"E:\Seeding-QDArchive\data\downloads\sada\93_Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2\metadata-93.xml",.xml,0,success,2026-04-09T09:51:41.342120+00:00
217,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/93,SADA,93,"Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/93/json,"E:\Seeding-QDArchive\data\downloads\sada\93_Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2",metadata-93.json,"E:\Seeding-QDArchive\data\downloads\sada\93_Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2\metadata-93.json",.json,0,success,2026-04-09T09:51:44.641378+00:00
218,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/4,SADA,4,Khayelitsha Mitchell's Plain Survey 2000,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/4/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\4_Khayelitsha Mitchell's Plain Survey 2000,ddi-documentation-english-4.pdf,E:\Seeding-QDArchive\data\downloads\sada\4_Khayelitsha Mitchell's Plain Survey 2000\ddi-documentation-english-4.pdf,.pdf,0,success,2026-04-09T09:51:52.584012+00:00
219,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/4,SADA,4,Khayelitsha Mitchell's Plain Survey 2000,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/4/ddi,E:\Seeding-QDArchive\data\downloads\sada\4_Khayelitsha Mitchell's Plain Survey 2000,metadata-4.xml,E:\Seeding-QDArchive\data\downloads\sada\4_Khayelitsha Mitchell's Plain Survey 2000\metadata-4.xml,.xml,0,success,2026-04-09T09:51:57.441248+00:00
220,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/4,SADA,4,Khayelitsha Mitchell's Plain Survey 2000,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/4/json,E:\Seeding-QDArchive\data\downloads\sada\4_Khayelitsha Mitchell's Plain Survey 2000,metadata-4.json,E:\Seeding-QDArchive\data\downloads\sada\4_Khayelitsha Mitchell's Plain Survey 2000\metadata-4.json,.json,0,success,2026-04-09T09:52:00.256200+00:00
221,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/144,SADA,144,Afrobarometer Survey 2008 Merged 20 Country,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/144/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\144_Afrobarometer Survey 2008 Merged 20 Country,ddi-documentation-english-144.pdf,E:\Seeding-QDArchive\data\downloads\sada\144_Afrobarometer Survey 2008 Merged 20 Country\ddi-documentation-english-144.pdf,.pdf,0,success,2026-04-09T09:52:06.303418+00:00
222,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/144,SADA,144,Afrobarometer Survey 2008 Merged 20 Country,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/144/ddi,E:\Seeding-QDArchive\data\downloads\sada\144_Afrobarometer Survey 2008 Merged 20 Country,metadata-144.xml,E:\Seeding-QDArchive\data\downloads\sada\144_Afrobarometer Survey 2008 Merged 20 Country\metadata-144.xml,.xml,0,success,2026-04-09T09:52:10.826368+00:00
